fecha;emisor;porcentaje_precio;valor_nominal_usd;valor_efectivo_usd;fecha_emision;fecha_vencimiento;porcentaje_rendimiento;procedencia;observaciones
18/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.8773;13410.54;12857.66;18/08/2022;04/02/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
18/08/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.5577;4912.50;4792.52;01/08/2022;29/11/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
18/08/2022;DREAMPACK ECUADOR SA;99.5355;7317.08;7283.09;09/08/2022;08/09/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
18/08/2022;SURGALARE SA;97.0815;20350.98;19757.03;15/08/2022;13/12/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
18/08/2022;SURGALARE SA;97.0815;9052.15;8787.96;15/08/2022;13/12/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
18/08/2022;SURGALARE SA;97.2270;28275.16;27491.09;09/08/2022;07/12/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
18/08/2022;SURGALARE SA;97.2270;14789.33;14379.22;09/08/2022;07/12/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
18/08/2022;ECUADPREMEX SA;97.4910;24742.31;24121.52;05/08/2022;03/12/2022;8.50;Q;ACEPTANTE: ALIMENTOS BALANCEADOS AVIFORTE CIA LTDA - RUC: 1792133203001                                                                               
18/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.2001;11856.83;11406.28;27/07/2022;23/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
19/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9003;12474.00;11962.60;18/08/2022;04/02/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
19/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;15002.46;14460.20;18/08/2022;16/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
19/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;98.9854;36916.51;36541.95;31/07/2022;29/09/2022;9.00;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
19/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;98.7898;38801.42;38331.85;08/08/2022;07/10/2022;9.00;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
19/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9693;26334.00;25272.55;17/08/2022;03/02/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
19/08/2022;VECTORQUIM CIA LTDA;95.5135;10078.42;9626.25;15/08/2022;11/02/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
19/08/2022;VECTORQUIM CIA LTDA;95.5135;12158.10;11612.63;15/08/2022;11/02/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
19/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;16159.99;15464.11;19/08/2022;15/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
19/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;5300.00;5071.77;19/08/2022;15/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
19/08/2022;PRODUCTORA CARTONERA S.A.;96.1538;17950.72;17260.31;30/07/2022;26/01/2023;9.00;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
19/08/2022;PRODUCTORA CARTONERA S.A.;96.8523;34134.40;33059.95;03/08/2022;26/12/2022;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
22/08/2022;ECUADPREMEX SA;97.8062;3242.25;3171.12;28/07/2022;25/11/2022;8.50;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
22/08/2022;PRODUCTORA CARTONERA S.A.;96.2696;14115.34;13588.77;29/07/2022;25/01/2023;9.00;G;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
22/08/2022;ECUADPREMEX SA;97.4910;6441.27;6279.66;11/08/2022;09/12/2022;8.50;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
22/08/2022;DREAMPACK ECUADOR SA;99.4695;13720.84;13648.05;16/08/2022;15/09/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
22/08/2022;DREAMPACK ECUADOR SA;99.4915;873.49;869.05;15/08/2022;14/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
22/08/2022;DREAMPACK ECUADOR SA;99.4475;19014.64;18909.59;17/08/2022;16/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
23/08/2022;PRODUCTORA CARTONERA S.A.;96.2696;15581.03;14999.79;23/08/2022;25/01/2023;9.00;G;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
23/08/2022;PRODUCTORA CARTONERA S.A.;96.6184;17949.72;17342.72;03/08/2022;10/01/2023;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
23/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;15000.48;14458.29;23/08/2022;20/01/2023;9.00;G;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
23/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.4785;8277.29;7985.81;20/07/2022;16/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
23/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.3391;6913.04;6659.96;26/07/2022;22/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
23/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;12474.00;11982.71;22/08/2022;03/02/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
23/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;20196.00;19400.58;22/08/2022;03/02/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
23/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;20790.00;19971.18;22/08/2022;03/02/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
23/08/2022;MULTICOMERCIO PECUARIO MULTICOPEC;96.7820;4698.02;4546.84;05/07/2022;01/01/2023;9.00;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
23/08/2022;MULTICOMERCIO PECUARIO MULTICOPEC;96.2175;1795.42;1727.51;26/07/2022;22/01/2023;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
23/08/2022;PRODUCTORA CARTONERA S.A.;96.6184;18295.53;17676.84;09/08/2022;10/01/2023;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
23/08/2022;ELECTRO INDUSTRIAL MICABAL SA;97.2999;8103.37;7884.57;15/07/2022;12/12/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
23/08/2022;ECUADPREMEX SA;96.1076;47749.50;45890.92;05/08/2022;01/02/2023;9.00;Q;ACEPTANTE: EMPACADORA GRUPO GRANMAN S.A. EMPAGRAN - RUC: 0990071969001                                                                                
23/08/2022;ECUADPREMEX SA;97.8740;1134.79;1110.66;26/07/2022;23/11/2022;8.50;Q;ACEPTANTE: ITALIMENTOS CIA. LTDA. - RUC: 0190340449001                                                                                                
23/08/2022;PRODUCTORA CARTONERA S.A.;95.9923;66988.23;64303.56;19/08/2022;06/02/2023;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
23/08/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;98.0325;6386.25;6260.60;19/07/2022;16/11/2022;8.50;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
23/08/2022;PRODUCTORA CARTONERA S.A.;96.1538;71490.24;68740.62;19/08/2022;30/01/2023;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
23/08/2022;PRODUCTORA CARTONERA S.A.;96.9462;17195.95;16670.82;03/08/2022;26/12/2022;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
23/08/2022;PRODUCTORA CARTONERA S.A.;95.6251;49846.78;47666.06;23/08/2022;19/02/2023;9.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
23/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6251;50858.68;48633.69;23/08/2022;19/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
23/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6251;40207.98;38448.94;23/08/2022;19/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
23/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;66144.67;63753.90;23/08/2022;20/01/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
23/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6251;15686.50;15000.24;23/08/2022;19/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
24/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0154;20057.40;19258.19;23/08/2022;04/02/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
24/08/2022;PRODUCTORA CARTONERA S.A.;96.6417;18156.60;17546.85;10/08/2022;10/01/2023;9.00;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
24/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;97.8234;32493.87;31786.62;22/08/2022;20/11/2022;9.00;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
24/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;97.8234;33790.52;33055.05;22/08/2022;20/11/2022;9.00;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
24/08/2022;ECUADPREMEX SA;98.7329;16059.61;15856.12;21/06/2022;19/10/2022;8.25;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
24/08/2022;VECTORQUIM CIA LTDA;95.4173;7198.87;6868.97;22/08/2022;18/02/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
24/08/2022;REPAPERS RECICLAJE DEL ECUADOR SA;97.5716;31675.30;30906.08;17/06/2022;14/12/2022;8.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
24/08/2022;LIPROIN SA;96.5251;7369.80;7113.71;19/08/2022;16/01/2023;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
